File,Title,International title,Genre,lang,Country,IMDB Score,Seasons,Budget,Runtime
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Kodachrome,,drama,english,,,,,1 h 40 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Manhunt,,action/thriller,"japanese,,",,,,,1 h 46 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Ravenous,,horror,"french,,",,,,,1 h 36 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Ritual,,horror,english,,,,,1 h 34 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Motive,,drama,"spanish,,",,,,,1 h 52 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Foreigner,,action/thriller,english,,,,,1 h 54 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Rock My Heart,,drama,"german,,",,,,,1 h 49 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Errementari,,fantasy,"basque,,",,,,,1 h 38 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,A Bad Moms Christmas,,comedy,english,,,,,1 h 44 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Gnome Alone,,animation,english,,,,,1 h 25 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Skin of the Wolf,,drama,"spanish,,",,,,,1 h 50 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Godzilla: Planet of the Monsters,,anime,"japanese,,",,,,,1 h 29 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Forgotten,,thriller,"korean,,",,,,,1 h 48 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The 3rd Eye,,horror,"indonesian,,",,,,,1 h 47 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Fullmetal Alchemist,,fantasy adventure,"japanese,,",,,,,2 h 15 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Burn Out,,action/thriller,"french,,",,,,,1 h 47 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Steel Rain,,action,"korean,,",,,,,2 h 19 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Guardians of the Tomb,,adventure,english,,,,,1 h 30 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Kindergarten Teacher,,drama,english,,,,,1 h 36 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Time Share,,drama,"spanish,,",,,,,1 h 36 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,White Fang,,animation,"french,,",,,,,1 h 25 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,And Breathe Normally,,drama,"icelandic,,",,,,,1 h 35 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Beirut,,spy thriller,english,,,,,1 h 49 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Blockbuster,,comedy,"french,,",,,,,1 h 25 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Psychokinesis,,action,"korean,,",,,,,1 h 41 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Sara's Notebook,,thriller,"spanish,,",,,,,1 h 55 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Titan,,science fiction,english,,,,,1 h 37 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Annihilation,,science fiction,english,,,,,1 h 55 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,River's Edge,,comedy drama,"japanese,,",,,,,1 h 58 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Dovlatov,,drama,"russian,,",,,,,2 h 6 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Sunday's Illness,,drama,"spanish,,",,,,,1 h 53 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Warning,,thriller,"spanish,,",,,,,1 h 32 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Tribe,,comedy,"spanish,,",,,,,1 h 30 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Pickpockets,,crime/drama,"spanish,,",,,,,1 h 48 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Resistance Banker,,thriller,"dutch,,",,,,,2 h 3 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Duck Duck Goose,,animation,english,,,,,1 h 29 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Breaker Upperers,,romantic comedy/drama,english,,,,,1 h 30 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Laws of Thermodynamics,,romantic comedy,"spanish,,",,,,,1 h 40 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Solo,,thriller,"spanish,,",,,,,1 h 31 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Guernsey Literary and Potato Peel Pie Society,,historical/drama,english,,,,,2 h 4 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Jefe,,comedy,"spanish,,",,,,,1 h 29 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Dry Martina,,comedy,"spanish,,",,,,,1 h 35 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The World Is Yours,,comedy,"french,,",,,,,1 h 45 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Perdida,,thriller,"spanish,,",,,,,1 h 45 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Crossroads: One Two Jaga,,drama,"malay,,",,,,,1 h 21 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,I Feel Pretty,,comedy,english,,,,,1 h 50 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Charming,,animation,english,,,,,1 h 25 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Zoe,,science fiction,english,,,,,1 h 44 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Us and Them,,drama,"mandarin,,",,,,,1 h 59 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,MILF,,romantic comedy,"french,,",,,,,1 h 41 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Anon,,science fiction,english,,,,,1 h 40 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Shéhérazade,,drama,"french,,",,,,,1 h 51 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Girl,,drama,"dutch,,",,,,,1 h 45 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Happy as Lazzaro,,drama,"italian,,",,,,,2 h 10 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Godzilla: City on the Edge of Battle,,anime,"japanese,,",,,,,1 h 40 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,In Darkness,,thriller,english,,,,,1 h 41 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,How to Get Over a Breakup,,comedy,"spanish,,",,,,,1 h 44 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,"My Teacher, My Obsession",,thriller,english,,,,,1 h 30 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Kuntilanak,,horror,"indonesian,,",,,,,1 h 45 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Budapest,,comedy,"french,,",,,,,1 h 42 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,All Is Well,,drama,"german,,",,,,,1 h 30 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Flavors of Youth: International Version,,anime,"japanese,,",,,,,1 h 14 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Sabrina,,horror,"indonesian,,",,,,,1 h 53 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Break,,comedy,"french,,",,,,,1 h 36 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Bleach,,action/drama,"japanese,,",,,,,1 h 48 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Illang: The Wolf Brigade,,action,"korean,,",,,,,2 h 19 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Pulang,,drama,"malay,,",,,,,1 h 58 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,A Land Imagined,,thriller,"mandarin,,",,,,,1 h 35 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,May the Devil Take You,,horror,"indonesian,,",,,,,1 h 50 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,A Fortunate Man,,drama,"danish,,",,,,,2 h 42 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,A.X.L.,,science fiction,english,,,,,1 h 38 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,I Am Jonas,,drama,"french,,",,,,,1 h 22 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,High Society,,drama,"korean,,",,,,,2 h 17 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Operation Finale,,drama,english,,,,,2 h 2 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Munafik 2,,horror,"malay,,",,,,,1 h 44 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Yucatán,,comedy,"spanish,,",,,,,2 h 9 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,A Twelve-Year Night,,drama,"spanish,,",,,,,2 h 2 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Close Enemies,,drama,"french,,",,,,,1 h 51 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Curtiz,,drama,english,,,,,1 h 38 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,At Eternity's Gate,,biopic,english,,,,,1 h 51 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Joy,,drama,english,,,,,1 h 39 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Goyo: The Boy General,,drama,"filipino,,",,,,,2 h 30 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Lady J,,drama,"french,,",,,,,1 h 49 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Next Gen,,science fiction/action,english,,,,,1 h 44 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,When Angels Sleep,,drama,"spanish,,",,,,,1 h 31 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Cities of Last Things,,drama,"mandarin,,",,,,,1 h 47 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Burial of Kojo,,drama,"akan,,",,,,,1 h 20 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Girls with Balls,,comedy,"french,,",,,,,1 h 17 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Paskal,,drama,"malay,,",,,,,1 h 55 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Battle,,drama,"norwegian,,",,,,,1 h 38 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Awakening of Motti Wolkenbruch,,comedy,"german,,",,,,,1 h 30 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Animas,,horror,"spanish,,",,,,,1 h 23 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,El Potro: Unstoppable,,drama,"spanish,,",,,,,2 h 2 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Malevolent,,horror,english,,,,,1 h 28 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Nothing to Hide,,drama,"french,,",,,,,1 h 33 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Pachamama,,animation,"french,,",,,,,1 h 11 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Your Son,,drama,"spanish,,",,,,,1 h 43 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Photographer of Mauthausen,,drama,"spanish,,",,,,,1 h 50 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Gun City,,crime thriller,"spanish,,",,,,,2 h 5 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Tree of Blood,,drama,"spanish,,",,,,,2 h 15 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Dear Ex,,drama,"mandarin,,",,,,,1 h 40 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Bayonet,,drama,"spanish,,",,,,,1 h 41 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Godzilla: The Planet Eater,,anime,"japanese,,",,,,,1 h 32 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Mirage,,drama,"spanish,,",,,,,2 h 9 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Suzzanna: Buried Alive,,horror,"indonesian,,",,,,,2 h 5 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Bad Seeds,,comedy,"french,,",,,,,1 h 40 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Plagues of Breslau,,thriller,"polish,,",,,,,1 h 33 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Revenger,,action,"korean,,",,,,,1 h 41 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Willy and the Guardians of the Lake: Tales from the Lakeside Winter Adventure,,animation,"hungarian,,",,,,,1 h 10 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Dumplin',,musical comedy-drama,english,,,,,1 h 50 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Drug King,,drama,"korean,,",,,,,2 h 19 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Second Act,,romantic comedy,english,,,,,1 h 44 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Aurora,,drama,"filipino,,",,,,,1 h 50 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,In Family I Trust,,comedy,"spanish,,",,,,,1 h 37 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The 3rd Eye 2,,horror,"indonesian,,",,,,,1 h 56 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Close,,thriller,english,,,,,1 h 34 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,I Am Mother,,science fiction/thriller,english,,,,,1 h 53 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Serenity,,drama,english,,,,,1 h 46 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Boy Who Harnessed the Wind,,drama,english,,,,,1 h 53 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,"Extremely Wicked, Shockingly Evil and Vile",,thriller,english,,,,,1 h 48 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Wounds,,horror,english,,,,,1 h 34 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Money Trap,,comedy,"turkish,,",,,,,2 h 1 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Wandering Earth,,drama,"mandarin,,",,,,,2 h 5 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,System Crasher,,drama,"german,,",,,,,1 h 58 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,37 Seconds,,drama,"japanese,,",,,,,1 h 55 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Isn't It Romantic,,romantic comedy,english,,,,,1 h 28 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,"Oh, Ramona!",,comedy,english,,,,,1 h 49 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Paradise Beach,,thriller,"french,,",,,,,1 h 33 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Svaha: The Sixth Finger,,thriller,"korean,,",,,,,2 h 2 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Wolf's Call,,drama,"french,,",,,,,1 h 55 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Furie,,action/drama,"vietnamese,,",,,,,1 h 37 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Blood Will Tell,,thriller,"spanish,,",,,,,1 h 53 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,DJ Cinderella,,drama,"portuguese,,",,,,,1 h 35 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Booksmart,,coming-of-age comedy,english,,,,,1 h 45 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Ready to Mingle,,comedy,"spanish,,",,,,,1 h 37 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Jo Pil-ho: The Dawning Rage,,drama,"korean,,",,,,,2 h 7 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,The Silent War,,drama,"spanish,,",,,,,2 h 1 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Let's Dance,,drama,"french,,",,,,,1 h 49 min
List_of_Netflix_exclusive_international_distribution_films_table_0.csv,Maria,,drama,"filipino,,",,,,,1 h 30 min
